imdb.id,award.institution,imdb.event.id,award.imdb.year,awards.nom.win,award,award.category,award.person,imdb.name.id
tt4000936,Film Critics Circle of Australia Awards,ev0000061,2017,Nominee,FCCA Award,Best Actor - Supporting Role,Terry Norris,nm0635909
tt4000936,Film Critics Circle of Australia Awards,ev0000061,2017,Nominee,FCCA Award,Best Editor,Peter Carrodus,nm0140687
tt4000936,Toronto International Film Festival,ev0000659,2015,Nominee,Platform Prize,,Sue Brooks,nm0112262
tt4000936,Venice Film Festival,ev0000681,2015,Nominee,Golden Lion,,Sue Brooks,nm0112262
tt4000936,Venice Film Festival,ev0000681,2015,Nominee,Green Drop Award,,Sue Brooks,nm0112262
tt4004620,Jihlava International Documentary Film Festival,ev0000377,2014,Nominee,Silver Eye Award,Best Short Documentary,Antoinette Zwirchmayr,nm6742243
tt4004630,Jihlava International Documentary Film Festival,ev0000377,2015,Nominee,Best Experimental Documentary,,Calum Walter,nm5164192
tt4004646,Jihlava International Documentary Film Festival,ev0000377,2014,Nominee,Best Experimental Documentary,,Kyung-man Kim,nm6422775
tt4004654,AFI Fest,ev0000409,2015,Nominee,Grand Jury Prize,Live Action Short Film,Johann Lurf,nm0527074
tt4005402,Bavarian Film Awards,ev0000085,2016,Winner,Bavarian Film Award,Best Production (Produzentenpreis),Benjamin Herrmann,nm0006791
tt4005402,Bavarian Film Awards,ev0000085,2016,Winner,Bavarian Film Award,Best Production (Produzentenpreis),Christian Becker,nm0065376
tt4005402,German Film Awards,ev0000280,2016,Nominee,Film Award in Gold,Best Editing (Bester Schnitt),Hansjörg Weißbrich,nm0919443
tt4005402,German Film Awards,ev0000280,2016,Nominee,Film Award in Gold,Best Production Design (Bestes Szenenbild),Bernd Lepel,nm0503254
tt4005402,German Film Awards,ev0000280,2016,Nominee,Film Award in Gold,Best Costume Design (Bestes Kostümbild),Nicole Fischnaller,nm0279223
tt4005402,German Film Awards,ev0000280,2016,Nominee,Film Award in Gold,Best Sound (Beste Tongestaltung),Carlo Thoss,nm0861837
tt4005402,German Film Awards,ev0000280,2016,Nominee,Film Award in Gold,Best Sound (Beste Tongestaltung),Frank Kruse,nm0006838
tt4005402,German Film Awards,ev0000280,2016,Nominee,Film Award in Gold,Best Sound (Beste Tongestaltung),Bruno Tarrière,nm0850677
tt4005402,German Film Awards,ev0000280,2016,Nominee,Film Award in Gold,Best Performance by an Actor in a Supporting Role (Beste darstellerische Leistung - Männliche Nebenrolle),Michael Nyqvist,nm0638824
tt4005402,Golden Trailer Awards,ev0000907,2016,Nominee,Golden Trailer,Best Foreign Thriller Trailer,Screen Media Films,co0092769
tt4005402,Golden Trailer Awards,ev0000907,2016,Nominee,Golden Trailer,Best Foreign Thriller Trailer,Zealot UK,co0503837
tt4005402,Jupiter Award,ev0002256,2017,Nominee,Jupiter Award,Best International Actress,Emma Watson,nm0914612
tt4005402,Women Film Critics Circle Awards,ev0003081,2016,Nominee,Adrienne Shelly Award,,,
tt4005402,Women Film Critics Circle Awards,ev0003081,2016,Nominee,WFCC Award,Best Female Action Hero,Emma Watson,nm0914612
tt4008758,Black Film Festival Montreal,ev0002320,2016,Winner,Festival Prize,Best Narrative Feature,Adil El Arbi,nm4816401
tt4008758,Black Film Festival Montreal,ev0002320,2016,Winner,Festival Prize,Best Narrative Feature,Bilall Fallah,nm4263190
tt4008758,Film Festival Oostende,ev0002797,2016,Winner,Audience Award,,Adil El Arbi,nm4816401
tt4008758,Film Festival Oostende,ev0002797,2016,Winner,Audience Award,,Bilall Fallah,nm4263190
tt4008758,Film Festival Oostende,ev0002797,2016,Winner,Audience Award,,Adil El Arbi,nm4816401
tt4008758,Film Festival Oostende,ev0002797,2016,Winner,Audience Award,,Bilall Fallah,nm4263190
tt4008758,Film Festival Oostende,ev0002797,2016,Winner,Audience Award,,Adil El Arbi,nm4816401
tt4008758,Film Festival Oostende,ev0002797,2016,Winner,Audience Award,,Bilall Fallah,nm4263190
tt4008758,Film Festival Oostende,ev0002797,2016,Winner,Ensor,Best Actress (Beste Actrice),Martha Canga Antonio,nm6746117
tt4008758,Film Festival Oostende,ev0002797,2016,Winner,Ensor,Best Director (Beste Regie),Adil El Arbi,nm4816401
tt4008758,Film Festival Oostende,ev0002797,2016,Winner,Ensor,Best Director (Beste Regie),Bilall Fallah,nm4263190
tt4008758,Film Festival Oostende,ev0002797,2016,Winner,Ensor,Best Editor (Beste Montage),Adil El Arbi,nm4816401
tt4008758,Film Festival Oostende,ev0002797,2016,Winner,Ensor,Best Editor (Beste Montage),Bilall Fallah,nm4263190
tt4008758,Film Festival Oostende,ev0002797,2016,Nominee,Ensor,Best Film (Beste Film),,
tt4008758,Film Festival Oostende,ev0002797,2016,Nominee,Ensor,Best Cinematography (Beste Fotografie),Robrecht Heyvaert,nm3746934
tt4008758,Film Festival Oostende,ev0002797,2016,Nominee,Ensor,Best Debut (Beste Debuut),Emmanuel Tahon,nm7728399
tt4008758,Film Festival Oostende,ev0002797,2016,Nominee,Ensor,Best Debut (Beste Debuut),Martha Canga Antonio,nm6746117
tt4008758,Film Festival Oostende,ev0002797,2016,Nominee,Ensor,Best Debut (Beste Debuut),Aboubakr Bensaihi,nm7069285
tt4008758,Ghent International Film Festival,ev0000254,2015,Winner,Audience Award,Best Film,Adil El Arbi,nm4816401
tt4008758,Ghent International Film Festival,ev0000254,2015,Winner,Audience Award,Best Film,Bilall Fallah,nm4263190
tt4008758,Hamburg Film Festival,ev0000246,2016,Nominee,Political Film Award,,Adil El Arbi,nm4816401
tt4008758,Hamburg Film Festival,ev0000246,2016,Nominee,Political Film Award,,Bilall Fallah,nm4263190
tt4008758,HollyWeb Festival,ev0002572,2015,Winner,Festival Award,Best Action/Adventure,,
tt4008758,"Magritte Awards, Belgium",ev0001778,2017,Nominee,Magritte Award,Best Original Score (Meilleure musique originale),Hannes De Maeyer,nm3791630
tt4008758,"Magritte Awards, Belgium",ev0001778,2017,Nominee,Magritte Award,Best Actor (Meilleur acteur),Aboubakr Bensaihi,nm7069285
tt4008758,"Magritte Awards, Belgium",ev0001778,2017,Nominee,Magritte Award,Most Promising Actress (Meilleur espoir féminin),Martha Canga Antonio,nm6746117
tt4008758,"Magritte Awards, Belgium",ev0001778,2017,Nominee,Magritte Award,Best Costume Design (Meilleurs costumes),Nina Caspari,nm5999424
tt4008758,"Magritte Awards, Belgium",ev0001778,2017,Nominee,Magritte Award,Best Original Score (Meilleure musique originale),Hannes De Maeyer,nm3791630
tt4008758,"Magritte Awards, Belgium",ev0001778,2017,Nominee,Magritte Award,Best Flemish Co-Production (Meilleur film flamand en coproduction),Adil El Arbi,nm4816401
tt4008758,"Magritte Awards, Belgium",ev0001778,2017,Nominee,Magritte Award,Best Flemish Co-Production (Meilleur film flamand en coproduction),Bilall Fallah,nm4263190
tt4008758,Netia Off Camera International Festival of Independent Cinema,ev0003747,2016,Winner,Making Way Award,Special Mention,Bilall Fallah,nm4263190
tt4008758,Netia Off Camera International Festival of Independent Cinema,ev0003747,2016,Winner,Making Way Award,Special Mention,Adil El Arbi,nm4816401
tt4008758,Netia Off Camera International Festival of Independent Cinema,ev0003747,2016,Nominee,Making Way Award,Best Feature Film,Adil El Arbi,nm4816401
tt4008758,Netia Off Camera International Festival of Independent Cinema,ev0003747,2016,Nominee,Making Way Award,Best Feature Film,Bilall Fallah,nm4263190
tt4008758,Tallinn Black Nights Film Festival,ev0001559,2015,Winner,Jury Prize,Best Actress,Martha Canga Antonio,nm6746117
tt4008758,Tallinn Black Nights Film Festival,ev0001559,2015,Nominee,Grand Prize,,Adil El Arbi,nm4816401
tt4008758,Tallinn Black Nights Film Festival,ev0001559,2015,Nominee,Grand Prize,,Bilall Fallah,nm4263190
tt4008758,Toronto International Film Festival,ev0000659,2015,Winner,Discovery Award,,Adil El Arbi,nm4816401
tt4008758,Toronto International Film Festival,ev0000659,2015,Winner,Discovery Award,,Bilall Fallah,nm4263190
tt4011000,Danish Film Awards (Robert),ev0000564,2015,Nominee,Robert,Best Long Documentary (Årets lange dokumentarfilm),Malene Flindt Pedersen,nm0669920
tt4011000,Danish Film Awards (Robert),ev0000564,2015,Nominee,Robert,Best Long Documentary (Årets lange dokumentarfilm),Phie Ambo,nm1044678
tt4011000,Full Frame Documentary Film Festival,ev0001073,2015,Winner,Full Frame Nicholas School Environmental Award,Best Documentary,Phie Ambo,nm1044678
tt4011000,SXSW Film Festival,ev0000636,2015,Nominee,SXSW Gamechanger Award,,Phie Ambo,nm1044678
tt4012128,Angers European First Film Festival,ev0000027,2015,Winner,CCAS Award,French Short Films,Hubert Charuel,nm4209268
tt4012914,Asian Film Awards,ev0001546,2015,Nominee,Asian Film Award,Best Supporting Actor,Jianbin Chen,nm1017762
tt4012914,Asian Film Awards,ev0001546,2015,Nominee,Asian Film Award,Best Supporting Actress,Regina Wan,nm5346530
tt4012914,Asian Film Awards,ev0001546,2015,Nominee,Asian Film Award,Best Actor,Ethan Juan,nm2432722
tt4012914,Chinese Film Media Awards,ev0002649,2015,Winner,Audience Award,Best Film,,
tt4012914,Chinese Film Media Awards,ev0002649,2015,Winner,China Film Media Award,Best Supporting Actor,Jianbin Chen,nm1017762
tt4012914,Chinese Film Media Awards,ev0002649,2015,Nominee,Audience Award,Favorite Performance,Ethan Juan,nm2432722
tt4012914,Chinese Film Media Awards,ev0002649,2015,Nominee,Audience Award,Favorite Performance,Ivy Yi-Han Chen,nm2442121
tt4012914,Chinese Film Media Awards,ev0002649,2015,Nominee,China Film Media Award,Best Supporting Actress,Regina Wan,nm5346530
tt4012914,Edinburgh International Film Festival,ev0000220,2015,Nominee,Best International Feature Film,,Doze Niu,nm0633080
tt4012914,Golden Horse Film Festival,ev0000293,2014,Winner,Golden Horse Award,Best Supporting Actor,Jianbin Chen,nm1017762
tt4012914,Golden Horse Film Festival,ev0000293,2014,Winner,Golden Horse Award,Best Supporting Actress,Regina Wan,nm5346530
tt4012914,Golden Horse Film Festival,ev0000293,2014,Nominee,Golden Horse Award,Best Supporting Actress,Ivy Yi-Han Chen,nm2442121
tt4012914,Golden Horse Film Festival,ev0000293,2014,Nominee,Golden Horse Award,Best Art Direction,Max Huang,nm2021287
tt4012914,Golden Horse Film Festival,ev0000293,2014,Nominee,Golden Horse Award,Best Sound Effects,Duu-Chih Tu,nm0239002
tt4012914,Golden Horse Film Festival,ev0000293,2014,Nominee,Golden Horse Award,Best Makeup & Costume Design,Chi-Lun Fang,nm3822757
tt4012914,Golden Horse Film Festival,ev0000293,2014,Nominee,Golden Horse Award,Best Makeup & Costume Design,Li-Wen Hsu,nm5303821
tt4012914,Golden Horse Film Festival,ev0000293,2014,Nominee,Golden Horse Award,Best Makeup & Costume Design,Chia-Lin Kao,nm6516839
tt4012914,Hawaii International Film Festival,ev0000315,2014,Nominee,Halekulani Golden Orchid Award,Narrative Feature,Doze Niu,nm0633080
tt4012914,Hong Kong Film Awards,ev0000329,2015,Nominee,Hong Kong Film Award,Best Chinese Language Film from the Two Coasts,,
tt4012914,Taipei Film Festival,ev0000640,2015,Winner,Festival Prize,Best Screenplay,Doze Niu,nm0633080
tt4012914,Taipei Film Festival,ev0000640,2015,Winner,Festival Prize,Best Screenplay,Li-ting Tseng,nm3030690
tt4012914,Taipei Film Festival,ev0000640,2015,Winner,Festival Prize,Outstanding Artistic Contribution in Art Design,Max Huang,nm2021287
tt4012914,Taipei Film Festival,ev0000640,2015,Nominee,Festival Prize,Best Narrative Feature,Doze Niu,nm0633080
tt4012914,To Ten Chinese Films Festival,ev0006311,2015,Winner,Youth Film Handbook Award,Top Ten Films,Doze Niu,nm0633080
tt4012914,To Ten Chinese Films Festival,ev0006311,2015,Nominee,Youth Film Handbook Award,Achievement in Directing,Doze Niu,nm0633080
tt4014108,CPH:DOX,ev0000982,2014,Nominee,F:ACT Award,,Mikala Krogh,nm1279993
tt4014108,Danish Film Awards (Robert),ev0000564,2015,Nominee,Robert,Best Long Documentary (Årets lange dokumentarfilm),Sigrid Dyekjær,nm1410710
tt4014108,Danish Film Awards (Robert),ev0000564,2015,Nominee,Robert,Best Long Documentary (Årets lange dokumentarfilm),Mikala Krogh,nm1279993
tt4014108,Edinburgh International Film Festival,ev0000220,2015,Nominee,Best Documentary Feature Film,,Mikala Krogh,nm1279993
tt4016934,BAFTA Awards,ev0000123,2018,Winner,BAFTA Film Award,Best Film Not in the English Language,Chan-wook Park,nm0661791
tt4016934,BAFTA Awards,ev0000123,2018,Winner,BAFTA Film Award,Best Film Not in the English Language,Syd Lim,nm1367410
tt4016934,"Academy of Science Fiction, Fantasy & Horror Films, USA",ev0000004,2017,Winner,Saturn Award,Best International Film,,
tt4016934,"Academy of Science Fiction, Fantasy & Horror Films, USA",ev0000004,2017,Nominee,Saturn Award,Best Costume Design,Sang-gyeong Jo,nm1889387
tt4016934,Alliance of Women Film Journalists,ev0001984,2017,Winner,EDA Award,Best Non-English Language Film,Chan-wook Park,nm0661791
tt4016934,Asian Film Awards,ev0001546,2017,Winner,Asian Film Award,Best Supporting Actress,Moon So-Ri,nm0600668
tt4016934,Asian Film Awards,ev0001546,2017,Winner,Asian Film Award,Best Newcomer,Kim Tae-ri,nm3892241
tt4016934,Asian Film Awards,ev0001546,2017,Winner,Asian Film Award,Best Production Designer,Seong-hie Ryu,nm1091794
tt4016934,Asian Film Awards,ev0001546,2017,Winner,Asian Film Award,Best Costume Designer,Sang-gyeong Jo,nm1889387
tt4016934,Asian Film Awards,ev0001546,2017,Nominee,Asian Film Award,Best Screenwriter,Chan-wook Park,nm0661791
tt4016934,Asian Film Awards,ev0001546,2017,Nominee,Asian Film Award,Best Screenwriter,Seo-kyeong Jeong,nm1941029
tt4016934,Asian Film Awards,ev0001546,2017,Nominee,Asian Film Award,Best Editor,Jae-Bum Kim,nm8129611
tt4016934,Asian Film Awards,ev0001546,2017,Nominee,Asian Film Award,Best Editor,Sang-beom Kim,nm0453656
tt4016934,Austin Film Critics Association,ev0001375,2016,Winner,AFCA Award,Best Foreign Language Film,,
tt4016934,Austin Film Critics Association,ev0001375,2016,Nominee,AFCA Award,Best Film,,
tt4016934,Austin Film Critics Association,ev0001375,2016,Nominee,AFCA Award,Best Director,Chan-wook Park,nm0661791
tt4016934,Austin Film Critics Association,ev0001375,2016,Nominee,AFCA Award,Best Supporting Actress,Kim Min-hee,nm1195119
tt4016934,Austin Film Critics Association,ev0001375,2016,Nominee,AFCA Award,Best Adapted Screenplay,Chan-wook Park,nm0661791
tt4016934,Austin Film Critics Association,ev0001375,2016,Nominee,AFCA Award,Best Adapted Screenplay,Seo-kyeong Jeong,nm1941029
tt4016934,Austin Film Critics Association,ev0001375,2016,Nominee,AFCA Award,Best Cinematography,Chung-hoon Chung,nm0161200
tt4016934,Awards Circuit Community Awards,ev0002990,2016,Nominee,ACCA,Best Foreign Language Film,Chan-wook Park,nm0661791
tt4016934,Baek Sang Art Awards,ev0001111,2017,Winner,Baek Sang Film,Daesang Grand Award,Chan-wook Park,nm0661791
tt4016934,Baek Sang Art Awards,ev0001111,2017,Nominee,Baek Sang Film,Best Film,,
tt4016934,Baek Sang Art Awards,ev0001111,2017,Nominee,Baek Sang Film,Best New Actress,Kim Tae-ri,nm3892241
tt4016934,Baek Sang Art Awards,ev0001111,2017,Nominee,Baek Sang Film,Best Director,Chan-wook Park,nm0661791
tt4016934,Baek Sang Art Awards,ev0001111,2017,Nominee,Baek Sang Film,Best Actress,Kim Min-hee,nm1195119
tt4016934,Baek Sang Art Awards,ev0001111,2017,Nominee,Baek Sang Film,Best Supporting Actor,Cho Jin-woong,nm2437361
tt4016934,Blue Dragon Awards,ev0001287,2016,Winner,Blue Dragon Award,Best Actress,Kim Min-hee,nm1195119
tt4016934,Blue Dragon Awards,ev0001287,2016,Winner,Blue Dragon Award,Best Art Direction,Seong-hie Ryu,nm1091794
tt4016934,Blue Dragon Awards,ev0001287,2016,Winner,Blue Dragon Award,Best New Actress,Kim Tae-ri,nm3892241
tt4016934,Blue Dragon Awards,ev0001287,2016,Nominee,Blue Dragon Award,Best Film,,
tt4016934,Blue Dragon Awards,ev0001287,2016,Nominee,Blue Dragon Award,Best Director,Chan-wook Park,nm0661791
tt4016934,Blue Dragon Awards,ev0001287,2016,Nominee,Blue Dragon Award,Best Technical Award,Sang-gyeong Jo,nm1889387
tt4016934,Blue Dragon Awards,ev0001287,2016,Nominee,Blue Dragon Award,Best Music,Yeong-wook Jo,nm0423280
tt4016934,Blue Dragon Awards,ev0001287,2016,Nominee,Blue Dragon Award,Best Cinematography-Lighting,Chung-hoon Chung,nm0161200
tt4016934,Blue Dragon Awards,ev0001287,2016,Nominee,Blue Dragon Award,Best Cinematography-Lighting,Il-hyeok Bae,nm4341239
tt4016934,Bodil Awards,ev0000107,2018,Nominee,Bodil,Best Non-American Film (Bedste ikke-amerikanske film),Chan-wook Park,nm0661791
tt4016934,Boston Online Film Critics Association,ev0002286,2016,Winner,BOFCA Award,Best Foreign Language Film,,
tt4016934,Boston Online Film Critics Association,ev0002286,2016,Winner,BOFCA Award,Ten Best Films of the Year,,
tt4016934,Boston Society of Film Critics Awards,ev0000112,2016,Winner,BSFC Award,Best Cinematography,Chung-hoon Chung,nm0161200
tt4016934,Boston Society of Film Critics Awards,ev0000112,2016,Winner,BSFC Award,Best Foreign Language Film,,
tt4016934,Broadcast Film Critics Association Awards,ev0000133,2016,Nominee,Critics Choice Award,Best Foreign Language Film,,
tt4016934,Buil Film Awards,ev0004096,2016,Winner,Buil Film Award,Best New Actress,Kim Tae-ri,nm3892241
tt4016934,Buil Film Awards,ev0004096,2016,Winner,Buil Film Award,Buil Readers' Jury Award,Chan-wook Park,nm0661791
tt4016934,Buil Film Awards,ev0004096,2016,Winner,Buil Film Award,Best Art Direction,Seong-hie Ryu,nm1091794
tt4016934,Buil Film Awards,ev0004096,2016,Nominee,Buil Film Award,Best Film,Chan-wook Park,nm0661791
tt4016934,Buil Film Awards,ev0004096,2016,Nominee,Buil Film Award,Best Director,Chan-wook Park,nm0661791
tt4016934,Buil Film Awards,ev0004096,2016,Nominee,Buil Film Award,Best Actress,Kim Min-hee,nm1195119
tt4016934,Buil Film Awards,ev0004096,2016,Nominee,Buil Film Award,Best Music,Yeong-wook Jo,nm0423280
tt4016934,Buil Film Awards,ev0004096,2016,Nominee,Buil Film Award,Best Cinematography,Chung-hoon Chung,nm0161200
tt4016934,Busan Film Critics Association (BCFA),ev0004139,2016,Winner,Busan Film Critics Association Award,Best New Actress,Kim Tae-ri,nm3892241
tt4016934,Cannes Film Festival,ev0000147,2016,Winner,Vulcain Prize for the Technical Artist,,Seong-hie Ryu,nm1091794
tt4016934,Cannes Film Festival,ev0000147,2016,Nominee,Palme d'Or,,Chan-wook Park,nm0661791
tt4016934,Cannes Film Festival,ev0000147,2016,Nominee,Queer Palm,,Chan-wook Park,nm0661791
tt4016934,Cartagena Film Festival,ev0000151,2017,Nominee,Gemas Award,Best Film (Mejor Película),Chan-wook Park,nm0661791
tt4016934,Central Ohio Film Critics Association,ev0001325,2017,Nominee,COFCA Award,Best Cinematography,Chung-hoon Chung,nm0161200
